省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,岩手県盛岡市青山三丁目２９番１のうち,国家公務員共済組合連合会,48726812,1630.12,48726812,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,姫ケ丘児童公園,岩手県盛岡市青山三丁目１６番１,盛岡市,95629258,2340.92,95629258,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,岩手県営運動公園,岩手県盛岡市青山４丁目２０１−４　ほか,岩手県,76584667,4701.96,76584667,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,黄金児童公園,岩手県盛岡市緑が丘一丁目７６ほか５筆,盛岡市,13120600,5436.76,13120599,0,0,0,0,1,0,市街化区域,第一種低層住居専用地域,50,80
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,内丸緑地,岩手県盛岡市内丸６８−２,岩手県,60354152,398.04,60353364,0,0,0,787,1,0,市街化区域,商業地域,80,600
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,岩手県盛岡市青山四丁目３０５番２,国家公務員共済組合連合会,62129506,2702.87,62129506,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,県営運動公園駐車場,岩手県盛岡市青山四丁目２０１番１０,岩手県,64404893,2146.04,64404893,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,四十四田公園,岩手県盛岡市下厨川字四十四田１番２１０,盛岡市,6053284,10351.71,6053284,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火水槽敷地,岩手県盛岡市山王町５６−６,盛岡地区広域行政事務組合,529685,25.98,529685,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,80
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道敷地,岩手県奥州市水沢区佐倉河字西上川原１９７　ほか,（独）日本高速道路保有・債務返済機構,160175,1619.53,160175,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,空港法 第２６条,花巻空港用地,岩手県花巻市葛第２地割１６８番ほか,花巻空港事務所,18406893,14402.29,18406893,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,久慈湊公園,岩手県久慈市湊町第２２地割５１番１,久慈市,91479,97.8,91479,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市計画法による都市施設（公園）,岩手県久慈市湊町第２２地割５１番,久慈市,7726,7.37,7726,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,都市公園法 附則第９項,厳美渓公園（特殊・附則第９項）,岩手県一関市厳美町字下谷起２,一関市,40203,2902.39,40203,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,都市公園法 附則第９項,厳美渓公園（特殊・附則第９項）,岩手県一関市厳美町字滝ノ上３３５　ほか,一関市,76236,5506.08,76236,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設,岩手県釜石市甲子町第８地割９８番４１,釜石市,16390150,1593.79,16390150,0,0,0,0,0,0,非線引,第一種低層住居専用地域,40,80
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,防潮堤敷地,岩手県釜石市魚河岸１−３,岩手県,19576569,327.34,19576569,0,0,0,0,0,0,非線引,準工業地域,60,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道敷地,岩手県滝沢市大石渡１９番の内ほか,（独）日本高速道路保有・債務返済機構,32613761,275252.58,32326708,0,0,0,287053,0,0,都市計画区域外,-,-,-
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,宮古運動公園,岩手県宮古市大字赤前第８地割字下谷地５７番１地先外,宮古市,12230387,6180.14,12230387,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,空港法 第２６条,花巻空港用地,岩手県花巻市葛第５地割５０１−１ほか,花巻空港事務所,22159254,10903.12,22159254,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,盛岡財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第１号,救護施設　松山荘,岩手県宮古市松山第８地割８１　ほか５筆,岩手県,3748382,492.48,3748382,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,公共墓地,福島県福島市佐原字上原４２−イ,福島市,61583,745.23,61583,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷,福島県福島市南沢又字水門下５２番外,（独）日本高速道路保有・債務返済機構,2494975,8540.11,2494975,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,水と緑のネットワーク公園,福島県福島市春日町９番２,福島市,7945142,270.41,7945142,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,災害復旧施設等,福島県福島市中央地区,福島市,110592582,4391.77,110586361,0,0,0,6215,6,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,仮設住宅敷地,福島県福島市森合町１０９番１ほか,福島県,98018806,3656.98,97961793,0,0,0,57010,3,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,つばくろ公園（街区）,福島県会津若松市城前６０−１,会津若松市,80836665,5611.25,80836665,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,鶴見坦公園（街区）,福島県郡山市鶴見坦三丁目３３−８,郡山市,46229734,1144.95,46229734,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道敷地,福島県郡山市三穂田町川田字渋染７５番２ほか,（独）日本高速道路保有・債務返済機構,51586,665.66,51586,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道敷地,福島県郡山市片平町字新蟻塚４−６、５−２,（独）日本高速道路保有・債務返済機構,520020,3426.46,520020,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,若葉公園（街区）,福島県郡山市若葉町４４−３,郡山市,13647862,446.79,13647862,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,乙高保育所敷地,福島県郡山市富久山町久保田字伊賀河原４４−２のうち,郡山市,23881905,1364.03,23881905,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北横断自動車道いわき新潟線,福島県いわき市三和町差塩字川下１２２−２のうちほか,（独）日本高速道路保有・債務返済機構,266381,4069.24,266381,0,0,0,0,0,0,都市計画区域外,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北横断自動車道いわき新潟線,福島県いわき市三和町差塩字川下１２２−２のうち,東日本高速道路株式会社,11129,99.5,11129,0,0,0,0,0,0,都市計画区域外,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,白河総合運動公園（運動）,福島県白河市字北中川原２８９番１ほか,白河市,24798869,6532.75,24798869,0,0,0,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,塚田公園（街区）,福島県須賀川市塚田１０,須賀川市,5025137,1088.01,5025137,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,牡丹台運動公園,福島県須賀川市牡丹園４３,須賀川市,3157,305.52,3157,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,泡ノ巻公園敷地,福島県喜多方市慶徳町山科字泡ノ巻４７８１,喜多方市,45932,9714.13,45932,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,馬陵公園,福島県相馬市中村字北町１３７,相馬市,45493320,4596.65,45493320,0,0,0,0,0,0,非線引,第一種低層住居専用地域,50,100
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,霞ケ城公園　その他（条例・都市公園）,福島県二本松市郭内三丁目２８０番１,二本松市,28558007,1205.71,28465560,0,0,0,0,92447,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道,福島県岩瀬郡鏡石町大字鏡田字鏡沼５７,（独）日本高速道路保有・債務返済機構,57349,1216.53,57349,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,田島小学校敷地,福島県南会津郡南会津町田島字会下甲３３０３ほか,南会津町,480438,1198.27,480438,0,0,0,0,0,0,非線引,第二種中高層住居専用地域,50,150
財務省,東北財務局,福島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,常磐自動車道,福島県双葉郡浪江町大字室原字橋場７８番３ほか,（独）日本高速道路保有・債務返済機構,63682,1830.21,63682,0,0,0,0,0,0,都市計画区域外,-,-,-
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,仮設住宅敷地,福島県会津若松市城前７番３ほか,福島県,93669025,4061.76,93669025,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,急傾斜地の崩壊による災害の防止に関する法律 第２５条,急傾斜地崩壊防止施設,福島県いわき市小名浜字寺ノ脇３０番のうち,福島県,3580,247.23,3580,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,仮設事務所敷地,福島県相馬市中村字大手先７３番,飯舘村,7130993,378.36,7130993,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,浪江町役場南相馬出張所　及び　双葉町役場南相馬連絡所,福島県南相馬市原町区青葉町２—６２—２,浪江町及び双葉町,24827687,789.21,16668116,254.29,449.28,7567676,26803,565092,0,非線引,準工業地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,仮設庁舎敷地,福島県いわき市東田町２−１９−４,双葉町,39797194,1200.00,39350595,0,0,0,0,446599,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,児童福祉施設「児童発達支援センター」敷地,福島県郡山市希望ヶ丘１１４ほか,郡山市,23700988,1282.76,23700988,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,富岡町仮庁舎,福島県郡山市桑野２−１−１,富岡町,181583850,2023.53,96000878,1019.40,1937.11,75832793,0,9750179,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,災害復旧施設等,福島県伊達郡桑折町内,桑折町,10098,639.32,10098,0,0,0,0,0,0,市街化調整区域,-,60,200
財務省,東北財務局,福島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第３号,大熊町行政拠点及び町民コミュニティー拠点施設,福島県郡山市希望ヶ丘６９番１、６９番１４,大熊町,105534373,2591.04,88699279,263.09,1113.53,16371487,0,463607,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市計画公園「土崎街区公園」敷地,秋田県秋田市土崎港中央三丁目３７１−１１,秋田市,1998265,167.23,1998265,0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,秋田県秋田市土崎港南三丁目　５２４−５,国家公務員共済組合連合会,44120671,1857.77,44120671,0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,千秋公園敷地,秋田県秋田市千秋公園７−２,秋田市,2670470,4958.67,2482027,0,0,0,188443,0,0,市街化区域,第二種住居地域,50,100
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,能代公園敷地,秋田県能代市清助町１ほか,能代市,1450990,4640.12,1450990,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路用地,秋田県横手市柳田字柳田３８０のうちほか,（独）日本高速道路保有・債務返済機構,363567,12857.88,363567,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路用地,秋田県横手市新藤柳田字柳田３８０地先のうちほか,（独）日本高速道路保有・債務返済機構,10605,513.99,10605,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,松涛公園,秋田県由利本荘市石脇字田尻野１８−５外,由利本荘市,171879627,34228.53,171235232,0,0,0,644395,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消火栓敷地,秋田県男鹿市船川港双六字打越１７５番４,男鹿市,6382,0.63,6382,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防機具置場敷地,秋田県男鹿市船川港双六字打越１７５番５,男鹿市,329582,39.04,329582,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,秋田県男鹿市脇本浦田字大保田２１−６,男鹿市,59491,68.96,59491,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,大仙市中央公園敷地,秋田県大仙市大曲花園町６−１１８外,大仙市,21820505,3072.89,21820505,0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市計画公園「家の後児童公園」,秋田県南秋田郡八郎潟町字家ノ後８番４ほか１筆,八郎潟町,42663,300.3,42663,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,秋田県潟上市天王字羽立４２３−２のうち,潟上市,14051,56.32,14051,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路用地,秋田県南秋田郡井川町坂本字三嶽下４７番２のうちほか,（独）日本高速道路保有・債務返済機構,171560,8438.44,171560,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消火栓敷地,秋田県男鹿市野石字芭蕉２番５,男鹿市,234,3,234,0,0,0,0,0,0,都市計画区域外,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,秋田県にかほ市象潟町西中野沢字中ノ沢４６−１のうち,にかほ市,4281,33.25,4281,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,緑地（高城町民休養緑地）,秋田県由利本荘市岩城亀田亀田町字田町３８,由利本荘市,3347757,1213.63,3347757,0,0,0,0,0,0,都市計画区域外,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,秋田県大仙市字刈和野　３２４−２,大仙市,922,35.68,922,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消火用貯水槽敷地,秋田県仙北市角館町雲然荒屋敷３３２−１,仙北市,882,50.62,882,0,0,0,0,0,0,非線引,-,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市計画公園「中通三丁目街区公園」,秋田県秋田市中通三丁目２６３,秋田市,95310931,1835.37,95310931,0,0,0,0,0,0,市街化区域,都市計画用途地域指定なし,-,-
財務省,東北財務局,秋田財務事務所,一般会計,普通財産,急傾斜地の崩壊による災害の防止に関する法律 第２５条,急傾斜地崩壊防止施設用地,秋田県大館市字相染沢中岱　１６２番１７地先,秋田県,85855,15.61,85855,0,0,0,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,都市公園法 附則第９項,合浦公園（総合、附則９項）,青森県青森市合浦二丁目７０９番１ほか,青森市,1261868,26637.39,1261868,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,都市公園法 附則第９項,合浦公園（総合、附則９項）,青森県青森市合浦二丁目７０９番２,青森市,100248,2117.62,100248,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,都市公園法 附則第９項,合浦公園（総合、附則９項）,青森県青森市合浦二丁目９３８番,青森市,9993,211,9993,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,みちのく有料道路敷地,青森県青森市大字滝沢字大川目１４３ほか,青森県道路公社,57841,2623.30,57841,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県青森市大字浪館字近野４５,国家公務員共済組合連合会,4077670,2177.72,4077670,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県青森市大字浪館字近野４５,国家公務員共済組合連合会,2904653,1551.25,2904653,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県青森市大字浪館字近野４５,国家公務員共済組合連合会,2593828,1429.74,2593828,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,桜川南緑地,青森県青森市桜川五丁目１４２１−１ほか,青森市,44134943,1197.28,44134943,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県青森市大字浪館字近野４５,国家公務員共済組合連合会,15026097,8091.49,15026097,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,つくだウェザーパーク（街区）,青森県青森市佃二丁目１５５−４,青森市,49728984,1623.42,49728984,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北縦貫自動車道八戸線用地,青森県青森市大字三内字丸山４１３−２９７,（独）日本高速道路保有・債務返済機構,3327,252.49,3327,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,養護施設等,青森県弘前市大字豊原一丁目１−２、１−３、１−１１,社会福祉法人　弘前愛成園,204893448,10770.70,204893448,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,城北公園,青森県弘前市大字田町三丁目４−２５のうちほか,弘前市,1368142,686.03,1368142,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,中野緑地（都市）,青森県弘前市大字中野二丁目５−１、６−１ほか,弘前市,48117989,1394.87,48117989,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,山崎児童公園（街区）,青森県弘前市大字山崎二丁目４−３５,弘前市,29880247,1709.37,29880247,0,0,0,0,0,0,市街化区域,第二種低層住居専用地域,60,150
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,中野児童公園（街区）,青森県弘前市大字中野三丁目１−１,弘前市,48340316,1273.30,48340316,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,三岳公園（近隣）,青森県弘前市大字北園一丁目１０−３,弘前市,118155378,23336.60,118155378,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,弘前運動公園（運動）,青森県弘前市大字豊田二丁目３−５６ほか,弘前市,25800757,2618.08,25800757,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県八戸市大字河原木字八太郎山官地,国家公務員共済組合連合会,54641880,3495.51,54641880,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県八戸市大字河原木字八太郎山官地,国家公務員共済組合連合会,110647969,7078.29,110647969,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県八戸市大字河原木字八太郎山官地,国家公務員共済組合連合会,42553013,2722.17,42553013,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県八戸市大字河原木字八太郎山官地,国家公務員共済組合連合会,75231752,4812.67,75231752,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園,青森県八戸市多賀台二丁目５６−３,八戸市,27645759,1695.49,27645759,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園（館鼻公園）,青森県八戸市大字湊町字館鼻６７−６ほか,八戸市,12454052,866.98,12454051,0,0,0,0,1,0,市街化区域,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,菊ヶ丘運動公園敷地,青森県五所川原市字栄町１６０ほか,五所川原市,51592985,10164.15,51592985,0,0,0,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,中央公園（総合）,青森県十和田市西三番町１６０ほか,十和田市,48816820,117984.67,48745829,0,0,0,70991,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園（八甲公園）,青森県十和田市西二番町７５ほか,十和田市,4355705,10499.03,4344023,0,0,0,11682,0,0,非線引,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,なかよし公園,青森県三沢市中央町二丁目２−１ほか,三沢市,84760451,3554.22,84758411,0,0,0,0,2040,0,非線引,商業地域,80,400
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県三沢市大町二丁目３１−４の内,国家公務員共済組合連合会,36338602,3366.02,36338602,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,警察法 附則第１２項,三沢警察署庁舎敷地,青森県三沢市平畑一丁目６４−１６６,青森県,25785172,2378.98,25785172,0,0,0,0,0,0,非線引,近隣商業地域,80,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,三沢墓地公園,青森県三沢市大字三沢字淋代平１１１−７のうち,三沢市,1905226,17754.49,1905226,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,青森県三沢市大字三沢字後久保１１５−２３の内ほか,国家公務員共済組合連合会,114730346,9894.86,114730346,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,東北財務局,青森財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道管埋設用地,青森県三沢市大字三沢字猫又２２−４９の内,三沢市,17437,36,17437,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
