10565,2015,財務省,14-38,e-Taxセンター機器リプレース,現行のe-Tax機器は、平成22年度（開発・試験環境用機器）及び平成23年度（本番・検証環境用機器）にリプレースを実施し、最適な機器構成による安定運用が実現しているところである。国税関係業務の業務・システム最適化計画に掲げる「システム機器の定期的なリプレースを実施し、システムの安定性・信頼性を確保する」、「リプレース時には、技術進歩や価額の低下を取り込むことにより、経費削減を図る」ことを目的として、平成27年度から平成28年度にかけて機器リプレースを実施する。また、e-Tax機器は、長期にわたり停止した場合に国税・地方税に係る納税者や税務行政に多大な影響が及ぶことを踏まえ、リプレースのタイミングに併せてバックアップシステムを構築する。,新規,国税電子申告・納税システム（e-Tax）は、政府全体として推し進めている電子政府の構築に向けた取組の一環として、納税者利便の向上及び税務行政の効率化を図る観点から、所得税、消費税、酒税及び印紙税の申告、全税目の納税（手数料の納付を含む。）、申請・届出等（電子納税証明書の請求及び発行を含む。）の手続について、インターネット等を利用して電子的に行うことを可能としたシステムであり、平成16年6月から全国での運用を開始した。,国税電子申告・納税システムの利用促進及び納税者等利便向上事業として成果重視事業に指定されており、①国税電子申告・納税システムの運用、②国税電子申告・納税システムのプログラム開発・修正、③納税者がシステムを利用するための、ヘルプデスクの運用、④税務署において納税者が電子申告を行うための機器の整備等を行っている。,2014,2016,866943000,2833991000
10589,2015,文部科学省,15-01,府省共通研究開発管理システム（e-Rad）の英語化,府省共通研究開発管理システム（e-Rad）の英語化を行い、外国人研究者が公募型の研究資金制度を申請を行う際などe-Rad利用時に、翻訳等に費やす時間を削減し、外国人研究者の利便性向上を図る。,新規,研究開発の効果的・効率的な推進を図るため、競争的研究資金等にかかる応募・採択など研究開発管理に係る書類・手続をすべてオンライン化することにより、研究者に対する研究資金の交付の早期化を目指すとともに、府省横断的に情報を共有することによって研究者への研究開発経費の不合理な重複や過度の集中を排除することにより、研究費の効果的な配分の実現を支援する。,研究開発管理システム（以下「e-Rad」という。）は、研究開発管理に係る一連のプロセス（応募受付→審査→採択→採択課題管理→成果報告等）をオンライン化し、関係８府省（内閣府、総務省、文部科学省、厚生労働省、農林水産省、経済産業省、国土交通省、環境省）（以下、「関係8府省」という。）の競争的研究資金及びプロジェクト研究の課題情報等をe-Radに登録することにより、研究者の利便性向上並びに研究資金を配分する関係８府省及びその所管の独立行政法人（以下「配分機関」という。）の円滑な情報共有を図るとともに、総合科学技術・イノベーション会議（CSTP）に各年度における研究開発課題に係る最新の情報を一元的に提供し、研究開発管理業務の業務効率化を実現している。,2015,2015,31752000,31752000
10590,2015,文部科学省,15-02,高等学校等就学支援金制度業務システムの構築,●国立高校の生徒に対する就学支援金の支給に当たり、支給権者たる文部科学省が、マイナンバーを用いて市町村から市町村民税所得割に係る情報を取得し、支給決定等を行うこととするため、文部科学省にマイナンバー関連システムと、業務システム（照会サーバ）の整備を行う。,新規,●高等学校等就学支援金の支給に関する法律（平成22年法律第18号）に基づき、高等学校等の生徒等は、その授業料に充てるために高等学校等就学支援金（月額9900円。以下「就学支援金」という。）の支給を受けることができる。●就学支援金の支給を受けるためには、生徒等は、学校を通じて都道府県知事、都道府県教育委員会又は文部科学大臣から受給資格の認定を受ける必要がある。就学支援金は、生徒等の在学する高等学校等の設置者が、当該生徒等に代理して受領し、当該生徒等の授業料債権の弁済に充てるものとされている。●就学支援金の支給権者は、私立高校の場合は都道府県知事、公立高校の場合は都道府県教育委員会、国立高校の場合は文部科学大臣となっている。国立高校の生徒に対する就学支援金については、文部科学省において受給資格認定申請の受付から支給までの事務を実施している。現行制度においては、就学支援金の支給に際しては、生徒の保護者の所得が一定基準以下（保護者の市町村民税所得割額が304200円未満(※年収約910万円未満))であることが要件となっており、申請者たる生徒は、申請書とともに保護者の課税証明書等を提出しなければならない（加えて、毎年１回、収入状況届出書を提出）。,以下の業務・手続きのうち、②、④がシステム化され、電子的に処理される。①受給資格認定申請の受理（４月入学時）→生徒から提出された申請書・課税証明書を各学校においてとりまとめ、各学校は申請者一覧を作成（申請者一覧において、生徒氏名と保護者等の課税額を記載）。申請者一覧・申請書類を、各学校から文部科学省に提出。②受給資格認定に係る審査・認定・支給額の決定→文部科学省において、各学校から提出された一覧及び申請書類を基に、申請者の受給資格・支給額について審査。受給資格認定の可否等について、事務システムに入力し、申請者に対する回答の通知書を出力。各学校を通じて、申請者に対して通知書を送付する。③収入状況届出書の受付（毎年７月頃）、→生徒から提出された届出書・課税証明書を各学校においてとりまとめ、各学校は届出者一覧を作成（届出者一覧において、生徒氏名と保護者等の課税額を記載）。届出者一覧・届出書類を、各学校から文部科学省に提出。④収入状況届出書の審査→文部科学省において、各学校から提出された一覧及び届出書類を基に、届出者の受給資格・支給額について審査。受給資格認定の可否等について、事務システムに入力し、届出者に対する回答の通知書を出力。各学校を通じて、届出者に対して通知書を送付。,2015,2017,532568000,999210000
10591,2015,文部科学省,15-03,政府統計共同利用システムに係る既存システムの改修（平成２７年度分）,平成２７年度については、学校関係法令の改正（児童生徒の定期健康診断の検査項目の変更（学校保健安全法施行規則）。新しい学校種として幼保連携型認定こども園の創設（就学前の子どもに関する教育、保育等の総合的な提供の推進に関する法律））に加えて、社会教育関係法令の改正（社会教育委員の委嘱を当該地方公共団体の条例で定めることが可能になったこと等（社会教育法））により調査項目に所要の変更を行う必要があり、電子調査票の開発・改修等を行うこととしている。,新規,統計法に基づく基幹統計調査である学校基本調査を初めとし、学校保健統計調査、学校教員統計調査等の９の統計調査において、生徒数や学校数などの教育に関する基本的事項の調査を文部科学省において実施している。調査結果は、「e-Stat(政府統計の総合窓口)」や文部科学省のホームページ等を通じて公表しており、文部科学省における政策立案の基礎データとして用いられるだけでなく、地方交付税法における基準財政需要額や義務教育費国庫負担金の算定における基礎データとして利用されているなど行政機関内での政策立案の基礎資料として幅広く使われている。また、申請に基づき研究者等にデータを提供しており、これらのデータは学術機関での研究の基礎データとしても利用されているところである。,文部科学省が実施する９の統計調査業務は、調査設計、実査、審査・集計及び公表・提供から構成されており、政府統計共同利用システムに係る自動連携及び集計システムは、政府統計共同利用システムと連携し、エラーチェックなどの審査業務や集計業務等の機能を電子的に実現している。,2015,2015,178218000,178218000
10599,2015,厚生労働省,15-01,人口動態調査オートコーデングシステムの改修,人口動態調査では、「疾病、傷害および死因統計分類」により、集計、公表を行っているものであるが、現在、本分類については社会保障審議会統計分科会等で改正作業（ICD-10（2003年版）→ICD-10（2013年版））を行っており、今後、内閣府統計委員会の諮問審議・答申を経て、新しい統計基準として平成27年の春に告示される予定となっている。政府統計は原則、その統計基準による結果表章を行うこととなるため、人口動態調査オートコーディングシステムの改修作業を平成27年度より行う必要がある。また、がん登録等の推進に関する法律が平成28年１月から施行となるが、その中で罹患情報と死亡情報を結合させることとなっており、その死亡情報については、自治体の負担も考慮し、人口動態調査死亡票を利用することとしているため、その死亡情報についても改正後の死因分類を用いて集計することとなるため、がん登録等の推進に関する法律での死亡情報を兼ねている人口動態調査死亡票についても、改正後の死因分類を用いてがん研究センターに提供する必要があるため、人口動態調査オートコーディングシステムの改修を行うものである。,新規,人口動態調査は、我が国の人口動態事象（出生、死亡、死産、婚姻、離婚）の全てを把握し、人口及び厚生労働行政施策の基礎資料を得るため実施しており、死因分析や国際比較を行い、我が国の保健衛生状況の把握とともに、公衆衛生施策の推進の基礎資料となっている。,人口動態調査オートコーディングシステムは、人口動態調査死亡票等における死因の符号化、各種チェックリストの出力、データ修正及び確認、死因辞書のメンテナンスを行うシステムである。,2015,2016,71928000,216994000
10611,2015,厚生労働省,15-02,健康増進総合システムのＰＦ移行,平成２８年４月の政府共通プラットフォーム移行に必要な経費「特定健診保健指導データベース及びデータファイルソフト」（情報システムID：A005444）と統合予定（平成28年4月運用開始予定）,新規,生活習慣病の主要因である国民の生活習慣の改善を行うためには①個人の状態にあわせた適切な情報の提供、②個々人にあわせた継続的専門指導の実施、③行動変容による新たな生活習慣の定着が不可欠である。このため、①科学的知見に基づく正しい情報の国民への発信、②自ら生活習慣の改善を行うことを支援するプログラムの開発、③保健師等の専門家の個別指導が受けられる双方向対話型プログラムの開発を行い、平成２０年度より、その運用を行っている。,インターネットなどを活用して、科学的知見に基づく正しい情報を発信するとともに、生活習慣の改善に資する自己完結型プログラムや、それを踏まえて保健師等の専門家の個別指導が受けられる双方向対話プログラムの提供を行う。,2015,2015,9882000,9882000
10621,2015,厚生労働省,15-04,DPCデータに係るデータベース構築事業,ＤＰＣデータについては、現在は主に診療報酬改定に活用することを目的として収集しており、第三者に提供することを想定したデータ保有形式にはなっておらず、データを一元管理するデータベースも存在しないため、第三者提供を目的とした利用は困難な状況にある。そのため、DPCデータを一元管理し、その利活用を可能とするための「ＤＰＣデータベース管理運用システム（仮称）」を構築する。平成27年度においては、各種要件定義の策定、システム構築に当たっての各種設計等を行い、平成28年度においては、システムの実装、テスト、データ移行等を行うこととしている。,新規,○ＤＰＣデータは、ＤＰＣ導入の影響評価を目的とする「退院患者調査」に基づき収集されているデータであり、診療報酬改定（ＤＰＣ導入の影響評価、ＤＰＣ包括払いの点数設定等）に活用されているもの。○当該データは、医療サービスの質の向上に資するための取組のひとつとして、・「新たな情報通信技術戦略工程表」（平成22年6月高度情報通信ネットワーク社会推進戦略本部決定）において、医療現場での利活用の推進のため、ＤＰＣデータとその分析結果について公開（第三者提供）する・「「日本再興戦略」改訂2014」（平成26年6月閣議決定）において、ＤＰＣデータ（集計表データ）について、第三者提供の本格的な運用に向け、平成26年度より、試験的に運用を開始することとされている。,現在、退院患者調査により収集されたＤＰＣデータは、厚生労働省保険局医療課において・診療報酬改定のための個別集計・ＤＰＣ制度導入による診療内容等の影響評価のための集計（年１回公表）・ＤＰＣ制度の運用（医療機関別係数の設定、診断群分類点数表の設定等）などに活用しているところ。ＤＰＣデータベース構築後は、当該データベースに蓄積したＤＰＣデータを用いて、引き続きこれらに活用するとともに、集計表の第三者提供を行うこととしている。,2015,2016,126543000,530487000
10623,2015,厚生労働省,15-05,医療費情報総合管理分析システム等の機器更改,医療保険者の財政状況や医療費等を把握し、国民皆保険を維持するためには、「医療費情報総合管理分析システム」等で作成した基礎データが必要不可欠である。現在使用している機器が対応年数（５年）を迎えることになり、今後も継続的に医療保険各法に基づき提出された各種報告書等を集計・分析を行うために機器更改を行うこととする。,新規,国民健康保険法、健康保険法等の医療保険各法等に基づき、医療保険制度の持続的かつ安定的な運営を確保するため、医療保険に関する統計調査（保険者の事業状況、被保険者実態調査等）や医療費の動向調査等を行う。また、その内容を厚生労働省のホームページ等で広く国民に周知するとともに、各制度の財政検証、医療費の将来推計や制度改正の検討等に資する基礎データとするため、必要な事業統計の作成・分析等を行う。,医療費情報総合管理分析システム等は１５のサブシステムから構成されており、毎月医療保険者から提出された各種報告書データ等の受付チェック、集計、定型帳票の出力等を機械的に行っている。主に以下の業務を機械的に行えるように構築したものである。①医療保険者の適用・給付・財政事業状況等を把握するための事業状況報告書の作成②医療保険各制度の被保険者の年齢構成や報酬・所得、世帯構成等を把握するための被保険者実態調査の作成③共済を含む全医療保険制度を横断的に年齢・疾病別の医療費の状況等を把握するための医療給付実態調査の作成④医療費の将来推計や制度改正等の財政試算等の作成,2015,2016,90572000,226431000
10627,2015,厚生労働省,15-06,匿名化・提供システム等の改修,特定健診・特定保健指導情報とレセプト情報を結びつけ、特定保健指導の医療費に与える効果検証を行ったところ、突合するＩＤにゆれがあることが判明した。ＩＤゆれを解消し、突合率を改善することにより、分析精度の向上を図るものである。また、既存のプログラム言語において開発元のサポートが終了していることに伴いより処理速度の速いプログラム言語での更改を行う。それにより、匿名化提供システムを利用する機関の業務効率化を図る。,新規,高齢者の医療の確保に関する法律第16条に規定される医療費適正化計画の作成等に資するため、保険者等から提供される匿名化したレセプト情報及び特定健診・特定保健指導情報を蓄積し、データベースを作成して分析の目的に沿ったデータ抽出を行う。また、医療サービスの質の向上等を目指した正確な根拠に基づく施策の推進に有益な研究又は学術の発展に資する目的で行う研究のため、有識者会議での検討・意見を踏まえた上で、国の行政機関、地方公共団体及び研究機関等に当該データの提供を平成23年度より行っている。なお、平成25年6月に閣議決定された「日本再興戦略」においては、「医療の質の向上や研究基盤の強化を進めるため、国が保有するレセプト等データの利活用を促進する」こととしている。,保険者等から提供された匿名化したレセプト情報及び特定健診・特定保健指導情報のデータベースへの取込、定型的な統計表の作成、非定型的なデータの抽出及び統計表の作成。,2015,2015,190102000,190102000
10633,2015,厚生労働省,14-65,国立病院等総合情報ネットワークシステム(HOSPnet）の人事給与に関する業務システム部分の統合廃止,人事・給与等業務・システム最適化計画及び政府情報システム改革ロードマップに基づき、人事給与に関する業務システム部分を「(A000265)人事・給与関係業務情報システム」へ統合廃止する。作業工程において、データの作成及びその工程管理等を高度な専門的知識と経験を有する業者に委託することで、円滑な移行を実現する。,継続,本システムは、ハンセン病療養所13施設、厚生労働省医政局医療経営支援課及びデータセンタを拠点として構成され、各施設における、発令情報の管理、俸給・諸手当の計算支給及び共済システムへ連携する報酬月額データの作成等、職員の給与支給に関する業務を包括的に取り扱うことで、人事給与業務の効率性・正確性の向上に寄与する。,業務用システムである人事給与システム及び共済業務システム。,2014,2016,57069000,254504000
10648,2015,経済産業省,14-03,工業標準策定システム改修,現行e-JISCシステムの機器等利用契約が平成２８年１１月３０日に終了するのに併せ、可能な限り標準策定業務の合理化を実現し、政府共通プラットフォームへの移行を意識した次期e-jiscの開発に係る投資を行う。次期e-jiscの開発に併せ、調達及び開発の支援業務に対しても投資を行う。,新規,工業標準化法に基づき、製品の品質に一定の水準（以下、「標準」という。）を与えることを主目標にしている。標準化により、製品の適切な品質が設定され、企業ニーズだけでは無く、消費者ニーズや信頼性の向上をはじめとする公共の利益等の社会ニーズにも応えられる。より具体的には製品の寸法、性質、成分、強度というような品質等の製品選択に必要不可欠な情報を提供し、取引や生産効率の向上、技術の普及、コスト削減等にもつながる。以上の様な標準化によるメリットを通して、産業界により良い影響を与え国民経済の発展に寄与する。,工業標準策定システムは、「JIS等の制定に関するシステム」等から構成される。管理する情報は、規格情報、原案情報、受付管理情報、審議情報、審議ステータス、投票情報、登録認証機関情報、認証取得者情報など多岐にわたり、それらをすべて一元管理する。各システムは、アクセスしてきた利用者(経済産業省内部利用者、原案作成団体、JISC審議委員等)に応じてアクセス制御を行い、利用者に許可された情報の登録・更新・参照・削除を行う。原案作成団体から、JIS原案の提出を受付け、付議、JISC審議、答申、JIS公示までのステイタスを管理し、利用者ごとに業務上必要な情報を利用可能にする。公示された規格は広く一般国民に公開する。JISC審議では、JISC委員が審議対象の原案等を閲覧し、規格等に賛成反対の投票や意見を述べることが出来、投票状況や結果についても閲覧出来る。,2014,2016,42360000,336439000
10649,2015,経済産業省,15-01,電力市場監視システムの設計・開発,システム名称：電力市場監視システム設備内容（スケジュール）：平成２７年度中システム開発平成２８年度４月から運用開始予定効果の概要本システムは、卸電力取引所、発電事業者等から取引に係る情報を収集・分析し、電力取引の監視・モニタリング業務を強化するシステムである。具体的には、卸電力取引所、発電事業者、小売事業者等から取引に係る必要情報を収集し、収集した情報をもとに①卸電力取引所の活用状況、②発電事業者による相場操縦等の有無、③事業者間の料金比較、④自由化以前の小売料金からの料金の変動、⑤各事業者間の市場シェア率等を数値化し確認出来るシステムとする。,新規,電力システム改革専門委員会報告書（平成２５年２月）及び電力システムに関する改革方針（平成２５年４月２日閣議決定）において、自由化された卸電力市場における電力取引の監視・モニタリング等を行うこと等の方向性が示されている。これを受け、卸電力取引所の活用状況のモニタリング等を実施、電力システム改革の第２段階以降の自由化された市場における電力取引の適切な監視を行う。,卸電力取引所、発電事業者等から取引に係る情報を収集・分析することにより、自由化された市場における電力取引の監視・モニタリング等を実施。,2015,2015,100949000,100949000
10650,2015,経済産業省,13-06,鉱業権出願処理システム開発等,これまで、現行の鉱業権出願処理システムにおいて、鉱業法に基づく鉱業権の設定出願に係る審査あるいは鉱業権の設定出願に係る出願及び鉱業権に係る情報の電子的管理等を行ってきたが、平成元年に構築されたシステムであり、COBOLやFortranと言った古い世代の開発言語を利用しており、最新OS上での動作や保守作業が年々困難になってきている。また、キャラクタユーザインターフェースを用いており、マウス等を用いた入力ができないといった効率性の課題、機能追加等の結果、利用頻度が減少した機能等によるシステム全体の肥大化と言った問題も発生している。システムの最新化とともに簡素化・スリム化、データの補正を通じて、業務の効率化・適正化を図るものである。,新規,鉱業法に基づく、鉱業権の設定出願に係る審査業務及び設定された鉱業権の登録等の管理を実施し、あるいは鉱物の探査に係る許可を行うことを通じて、鉱物資源を合理的に開発することによって、公共の福祉の増進に寄与することを目的とする。,鉱業法に基づく、鉱業権の設定出願に係る出願と既存の鉱業権や出願との重複関係の審査や出願情報の修正等を行い、権利の設定に係る許可不許可を実施し、また、鉱業出願及び登録が行われた鉱業権の所有者（出願人）、鉱区（出願区域）の座標、権利種別、所有者（出願人）の変遷等に係る鉱業出願及び鉱業権の管理を実施する。鉱業権の設定及び管理は、鉱業権の出願設定された経済産業省資源エネルギー庁、経済産業局及び沖縄総合事務局において行う。,2015,2016,0,173363000
10652,2015,経済産業省,14-04,「地域経済分析システム」（仮称）,平成２６年度に開発予定の「地域経済分析システム」の平成２７年度以降の運用及びデータの更新を行うとともに、新たな分野のデータの追加を含む、さらなるシステムの機能強化を行う。本システムにおいて開発予定の7つのマップ（「産業マップ」「人口マップ」「観光マップ」「自治体比較マップ」「市場分析マップ」「金融マップ」「レジリエンスマップ」）のうち、「産業マップ」「人口マップ」「観光マップ」「自治体比較マップ」については２６年度中に開発を終え、２７年度からの運用、データ更新を行う。「市場分析マップ」「金融マップ」「レジリエンスマップ」については、さらなるシステムの機能強化として、設計、機能追加を行う。,新規,地域経済に関わる様々なビッグデータを収集し、かつ、分かりやすく可視化するシステムを構築することで、地方自治体に真に効果的な地域産業政策や地域活性化政策の立案・実行を支援する。,地域経済分析システムを開発し、民間調査会社等の膨大な企業間取引データや携帯位置情報、カーナビ情報等を活用して、国（経産局）や地方自治体が、地域経済における産業構造や人・モノ・カネの流れを空間的かつ時系列的に把握することで、より効果的な地域産業政策や地域活性化政策の立案に役立てる。,2014,2015,50000000,437954000
10655,2015,国土交通省,15-01,・電子入札システムの機器更新・各地方整備局等が所有する入札説明書等ダウンロードシステムの機能の統合,電子入札システムは、平成29年1月に現行機器（サーバ・ネットワーク機器約270台）の更新期限を迎えるため、平成28年度に機器調達・構築を行う。平成27年度は、以下の点を考慮して機器更新設計を行う。・仮想化技術の導入やIA系サーバOSへの移行、最新ソフトウェアへの対応など、運用コストを考慮した最適な機器構成。・各地方整備局等が所有する「入札説明書等ダウンロードシステム」の機能を統合。,新規,CALS/ECは、「公共事業支援統合情報システム」の略称であり、従来は紙で交換されていた情報を電子化するとともに、ネットワークを活用して各業務プロセスをまたぐ情報の共有・有効活用を図ることにより公共事業の生産性向上やコスト縮減を実現するための取り組みであり、その一環として、電子入札は2001年10月より国土交通省の一部の直轄事業でスタートされ、2003年4月からは、全面導入されている。,電子入札とは、従来、紙で行っていた入札をインターネットを通じて電子的に行うものである。電子入札システムの導入は、入札参加者の移動コストの縮減や事務の簡素化が図れるため、競争参加資格を有する者が公共工事の入札に参加しやすくなり、競争性の向上に寄与している。,2015,2016,101059000,1235196000
10656,2015,国土交通省,14-38,社会資本情報プラットフォームの構築に必要な経費,社会資本情報プラットフォームの構築を行う。当該システム構築のために必要となる、異なるデータベースを連携するための仕様等を検討し、H26年度は内部運用のためのシステムを構築する。H27～28年度にかけ、運用を通して順次機能強化を検討する。当該システムの構築により、戦略的な維持管理に必要な道路、河川、港湾等、異なる社会資本分野にまたがる情報の迅速な把握・分析等が可能となる。,新規,社会資本とその維持管理に係る情報を共通のルールで取り扱うことにより、社会資本の効率的な維持管理・更新を行い、社会資本に係る公開情報に誰でも分かりやすくアクセスできるようにする。,国、地方公共団体等の保有する施設情報、維持管理情報等を収集し、共通のフォーマットに変換するとともに各情報の階層を整理することにより、社会資本とその維持管理に係る情報を統一的に電子処理できるように変換。関係機関と共有するとともに、検索・閲覧・利用するためのポータルサイトをインターネットで提供する。,2015,2016,26000000,210000000
10657,2015,国土交通省,15-02,建設事業予算執行管理システムの開発等,政府において「世界最先端ＩＴ国家創造宣言」（Ｈ２６．６）が閣議決定され、政府の業務システム最適化計画の推進が図られているところ、ＣＡＭＳにおいても、政府共通プラットフォームへの移行や府省共通システムとの連携等を行い、より一層の最適化を図り、新たなＣＡＭＳの開発等を実施するものである。,新規,建設事業予算執行管理システム（以下「ＣＡＭＳ」という。）は、統一的な官庁会計事務体系の確立を図るために開発された官庁会計事務データ通信システム（以下「ＡＤＡＭＳ」という。）の一環として昭和４９年から運用された公共事業実施官庁の予算執行管理業務を会計的側面からとらえたシステムである。その後「行政情報化推進基本計画の改定について」（H9.12.20閣議決定）等により、各府省の歳入歳出業務についてＡＤＡＭＳの導入が進められたため、国土交通省の各官署においても、随時、ＡＤＡＭＳの導入を実施したところであるが、このうち地方整備局における会計事務は、ＣＡＭＳと通信回線を利用したインターフェースによりデータ連携を実施することとなったものである。,建設事業予算執行管理システム（CAMS）は、会計関係諸法規に準拠した建設事業の予算執行管理を行うシステムである。具体的には、支出負担行為計画示達、予算配分、資金交付、支出負担行為決議、支出決議等の会計業務全般を行い、公共事業官庁の特殊事情である事業規模、事業箇所数等の予算及び会計情報を迅速かつ正確に管理するものである。,2015,2016,983773000,1679456000
10659,2015,国土交通省,15-03,国土交通省オンライン申請システムの政府共通ＰＦ移行,本投資は、政府共通プラットフォームへの移行に向けた調査検討、設計・開発、テスト及びデータ移行を行うものである。,新規,「世界最先端IT国家創造宣言（H25.6.14閣議決定）」に基づき、「政府共通プラットフォーム」への移行を検討し、運用コストの削減等を図るものである。,国土交通省オンライン申請システムは、国土交通省所管法令等に基づく申請・届出等の手続をインターネットを通じて受け付け、利用者のパソコンからいつでも申請・届出等の手続きを可能とし、利用者の利便性向上や負担軽減及び行政事務の効率化を図るものである。,2015,2017,21600000,160000000
10664,2015,国土交通省,15-04,道路占用許可申請システム,・ハードウェア等の老朽化による故障発生を防ぎ、本システムを引き続き安定的に運用し、道路占用許可申請者の利便性向上及び道路管理者の業務処理の効率化を図るため、本システムに係るサーバ等機器の更新を行う。・道路占用料を適切に算定し、徴収業務に支障を及ぼさないようにするため、制度改正に対応したシステム改良等を行う。・申請者側及び道路管理者側双方の業務効率化を図るため、申請書等の誤入力を防止するほか、本システム利用者の改良要望を募る措置を設けるとともに、本システムで動作確認を行っていないブラウザの動作確認等、必要な措置内容について技術調査を行う。,新規,道路に工作物、物件又は施設を設け、継続して道路を使用する場合において、道路法に基づき、道路管理者の許可を受けなければならず、国道事務所、出張所等においては、道路占用許可手続、占用物件の管理業務等を実施しており、当該業務等に関して申請者の利便性向上及び道路管理者の業務処理の効率化を図るために道路占用システムを運用している。,道路占用に係る新規・変更・更新許可申請、工事処理、各種届出処理、占用料計算、継続占用管理、集統計及び物件管理等の一連の業務を本システムにより処理している。,2015,2015,137041000,137041000
10667,2015,国土交通省,15-05,事業用自動車総合安全情報システムの設計・構築,事業用自動車総合安全プラン２００９の目標達成に向け、自動車運送事業者に係る情報の統合及び分析機能を備えたシステムを構築することにより、事故防止対策の強化、利用者の利便性向上等を図る。,新規,国土交通省では、旅客自動車運送事業及び貨物自動車運送事業について、道路運送法令及び貨物自動車運送事業法令に基づき、安全基準の策定、運行管理制度等の運用、事業者に対する監査・指導等を通じた様々な安全対策を講じている。また、平成２１年３月には「事業用自動車総合安全プラン2009」を策定し、平成20年を基準年として10年間で死者数半減、人身事故件数半減、飲酒運転ゼロを目標とした取組を推進しているところであるが、平成25年において死者数が中間目標を達成しない等、全国約１２万者に上る自動車運送事業者に対し、事故削減を進めるため更なる工夫が必要である。このため、事業者に係る法令違反や事故等に関する情報について、的確に把握し、高度な分析を可能とする情報分析システムの構築を行うことで、事故防止対策の強化を図る。,現在複数のデータベースで管理されている自動車運送事業者に係る監査情報や事故情報等について、各情報を事業者ごとに統合し、高度な分析を可能とする情報分析システムを構築することによって、事業者特性や事故原因等に応じた相関分析・傾向分析等を可能にする。こうした情報分析システムの構築に伴う効果として、全国約１２万事業者の中から事故を惹起するおそれの高い事業者を抽出して、効果的な指導を実施できるようになるほか、要監視リストを作成することにより、より効果的な監査を実現する。また、登録部門との連携を図ることにより、登録申請書類を簡素化し、利用者の利便性を向上させると同時に、利用者による書類の紛失・改ざんの防止を図ることとする。,2015,2016,90633000,215632000
10671,2015,国土交通省,15-06,システム性能向上等,当該システムは、製造後10年が経過し、装置の維持が困難となることから装置の更新を図るとともに、航空機の運航者からのユーザーニーズに応えるよう一部プログラムを改修し、当システムを用いてより効率的な飛行計画の受付、情報提供を行うものである。,新規,航空事故等が発生した場合の迅速な捜索・救難のため、航空法第97条により航空機は飛行を行う際、出発地や飛行経路等を示した飛行計画を国土交通大臣に通報しなければならない。本システムはインターネット通信の技術を利用してサテライト空港運航管理卓と航空機運航者等が設置するパソコンを接続することにより、航空機の運航者は自らのパソコンから飛行計画等の通報を可能とするシステムである。また、運航者は本システムを用いることにより航空情報や気象情報等を閲覧することができる。,飛行計画の通報及び受理航空情報や気象情報等の提供,2015,2016,177410000,207410000
10672,2015,国土交通省,15-07,航空安全推進ネットワークシステムの更新,１．航空安全推進ネットワークの機器等の老朽化に伴う更新を行うと共ともに、機能向上を図る。（１）主要空港の映像伝送機能の強化、TV会議の更新（２）小規模空港の簡易カメラ、音声会議機能の更新（３）航空関係者安全情報共有システムの更新２．本投資により期待できる効果として（１）関係者の初動が従来より迅速に行われる（２）被害状況、影響範囲の把握がより迅速かつ正確にできる（３）被害状況、影響範囲の規模に応じた措置を迅速かつ的確に行うことができる（４）追加的な措置が必要かどうかの判断が迅速かつ的確にできるこの結果、人命の救助・救急、医療、消火、機材の移動、必要箇所の補修等が、迅速かつ効果的に実施できる、滑走路等の運用再開までの時間が大幅に短縮でき運航への影響を最小化できるようになる。,新規,ハイジャック・テロ事件、航空機事故、航空機の異常運航、空港施設や管制施設の障害、大規模地震発生等、空港におけるトラブル発生時に、現場空港事務所及び関係機関間においてリアルタイムでの連携の強化を図り迅速かつ的確な危機管理即応体制を構築する必要がある。このため、空港の生の映像情報を配信・共有するとともに、テレビ会議システム等によって、迅速に現場の状況を把握して国交大臣や航空局長等が適切に指示・判断を行うことができるよう、必要な機器を整備するとともに、全国の空港事務所等をネットワークで結ぶ広域的な航空安全推進ネットワークを構築している。,１．航空安全推進ネットワークの概要（１）ネットワーク：全国の空港事務所、空港出張所、管制部をＩＰネットワークで結び、航空局内のイントラネットを構成。（２）主要空港の映像伝送機能の強化、TV会議の導入：主要空港の映像を常時伝送ができるようにし、事案等が発生した時などはその状況を映像で即座に確認できるようにした。また、主要空港に新たなＴＶ会議を導入し、事案等発生時には瞬時に立ち上げて現地・地方局・本省間で、緊急対策ＴＶ会議ができるようにした。（３）小規模空港の簡易カメラの設置、音声会議機能の導入：映像リソースの無かった小規模空港に、新たな映像取得のための簡易カメラを設置し、ネットワークを通じて映像を常時伝送できるようにするとともに、音声会議装置を導入した。（４）航空関係者安全情報共有システム：各空港事務所等、航空会社、空港会社、空港を運営する地方自治体等を含む全ての航空関係者間で、安全に関する情報を共有し連携強化を図るための航空関係者の安全情報共有システムの整備を行った。２．航空安全推進ネットワークを使用する業務空港危機管理業務その他３．航空安全推進ネットワークを構成する機能（１）ネットワーク：全国の空港事務所、空港出張所、管制部をＩＰネットワークで結び、航空局内のイントラネットを構成（２）映像機能：全国の大規模空港に監視カメラ、小規模空港に簡易カメラ（３）会議機能：全国の大規模空港にＴＶ会議システム、小規模空港に音声会議システム（３）安全情報共有機能：鳥衝突情報共有、空港関係者情報共有、内部安全情報共有の各システム,2015,2017,129000000,1529716000
